,Unnamed: 0,Tweets,Angry,Fear,Happy,Sad,Surprise
159,159,"RT @all_F808Z: I need your help, Twitter.
I'm tryna get in on this new Avatar show on @netflix! Help ya boi be seen by the right ppl 👌🏾🙏🏾…",0.0,0.33,0.0,0.0,0.67
160,160,"RT @LetsOTT: Official: ‘Stranger Things 4’ reportedly costed $270 million for Netflix. 

It is the costliest show till date which is also h…",0.0,0.0,0.0,0.0,1.0
161,161,Thank you @Netflix_INSouth for dubbing #Gangubaikathiawadi in Telugu! 🙏🏻🤍✨,0.0,0.0,0.0,0.0,0.0
162,162,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
163,163,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
164,164,RT @PopCrave: #Heartstopper becomes one of Netflix’s most critically-acclaimed shows ever with a score of 100% on @RottenTomatoes. https://…,0.5,0.0,0.0,0.0,0.5
165,165,RT @PopCrave: #Heartstopper becomes one of Netflix’s most critically-acclaimed shows ever with a score of 100% on @RottenTomatoes. https://…,0.5,0.0,0.0,0.0,0.5
166,166,"Hi @netflix! It's the perfect time to announce that you're going to #SaveProdigalSon for another season! You'll have global fans singing your praises for saving this brilliant show. Hugs &amp; kisses, Hatters #ABridgeTooFar https://t.co/Hf6NnwJihu",0.0,0.5,0.25,0.25,0.0
167,167,"RT @BingedHelps: #StreamingUpdate

....and here is the first look of superstar #Dhanush straight outta #TheGrayMan!! 🔥🔥

@dhanushkraja @Net…",0.0,0.0,0.0,0.0,1.0
168,168,"RT @TheGeekOficial: Ryan Gosling, Chris Evans, Ana De Armas e Regé-Jean Page nas primeiras imagens de ""The Grey Man"", novo filme da Netflix…",0.0,0.0,0.0,1.0,0.0
169,169,RT @PopCrave: #Heartstopper becomes one of Netflix’s most critically-acclaimed shows ever with a score of 100% on @RottenTomatoes. https://…,0.5,0.0,0.0,0.0,0.5
170,170,RT @MischevousKat: 5 minutes into anime Netflix and chill 😎 https://t.co/4es8sGJLoa,0.0,0.0,0.0,1.0,0.0
171,171,RT @jaymo_ke: With all durexpect let's Netflix and chill.😌,0.0,0.0,0.0,1.0,0.0
172,172,RT @BbHaleem: Who wants to watch an anime movie on Netflix with me? 😇 https://t.co/zVY4BvoKkt,0.0,0.0,0.0,0.0,1.0
173,173,"RT @FilmUpdates: Netflix’s ‘HEARTSTOPPER’ is now officially certified fresh on Rotten Tomatoes with a score of 100%

(https://t.co/kqgLxR0J…",1.0,0.0,0.0,0.0,0.0
174,174,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
175,175,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
176,176,"RT @Udanshi27: Work, flex, save, sleep, eat, Netflix and chill.

Soft life.",0.0,1.0,0.0,0.0,0.0
177,177,"@ebternal ✨Premium Apps✨

҂ AMAN,LEGAL,TERPERCAYA 100%
҂ GARANSI
҂ Order? DM
҂ WA for fast respon : 
(https://t.co/9loBXqRzwQ)
҂ Testi :
(https://t.co/EueTa0VryJ)

t. jual netflix murah spotify viu we tv
Disney+ iqiyi trusted canva inplan https://t.co/0bvQ0AHx5H",0.0,1.0,0.0,0.0,0.0
178,178,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
179,179,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
180,180,I wish Netflix wouldn’t do that 1 ep a week crap with certain series. Let us plough through it in 2 days if that’s what we wanna do,0.17,0.17,0.17,0.33,0.17
181,181,"Viola Davis is such a great actress because she draws from her own experiences to get that pain, hurt and tears to manifest in her characters. Watching Oprah interview her on Netflix. I want Viola's book. Such an amazing woman who came from extreme poverty. https://t.co/XtdhS39LaK",0.0,0.4,0.1,0.2,0.3
182,182,@highsaditysi It's a good show on Netflix about vampires but I swear it's good Dylan pmo 😂💀,0.33,0.0,0.67,0.0,0.0
183,183,RT @tinyaled: kit talking about how heartstopper felt like their own little show despite being a big netflix production because it all felt…,0.5,0.0,0.0,0.5,0.0
184,184,"RT @MorroneBrasil: 📸 | Mr Massimo Torricelli 🖤🔥

#MicheleMorrone #365daysThisDay #365days #Netflix https://t.co/Lzz1ZtYtYW",0.0,0.0,0.0,0.0,0.0
185,185,RT @NaughtyBunzXxX: Te paso a buscar y vemos Pokémon en Netflix? 😈😍 RT https://t.co/KaJIpyixfo,0.0,0.0,0.0,0.0,0.0
186,186,@milchschnitte28 @Solyssey @K333666Aegon @TheeMockingjqy @IGN I don’t have a problem with other services just Netflix so fair enough,0.0,1.0,0.0,0.0,0.0
187,187,"RT @MichKatami: Here is @dhanushkraja first look for #TheGrayMan. The movie will be out on July 22 on Netflix, 17th July in theatres. @AGBO…",0.0,0.0,0.0,0.0,1.0
188,188,"RT @NetflixIndia: *Takes a deep breath*
RYAN GOSLING 💥 CHRIS EVANS 💥 ANA DE ARMAS 💥 DHANUSH 💥 REGÉ-JEAN PAGE 💥  
THE GRAY MAN - directed by…",0.0,1.0,0.0,0.0,0.0
189,189,"RT @GOGPodcast: EP 550, In the News: @uber, @lyft go #maskoff; web scraping is legal; @instagram enables product tagging for everyone; @app…",0.0,1.0,0.0,0.0,0.0
190,190,"Okay so, I binged on Heartstopper on #Netflix. From the credits, I found out it’s based on a graphic novel. 

I don’t read any graphic novels, it’s been in my to-do list forever. I need recommendations that have heartstopper vibes please. 

I love #romance.",0.0,0.5,0.17,0.33,0.0
191,191,"RT @KaiZenKDP: Netflix: *heavily increases subscription price*

Users: *unsubscribe*

Netflix: ""Ah I see, it was animation that was the pro…",0.0,0.0,0.0,0.0,0.0
192,192,@PopBase @kit_connor @joelocke03 Netflix about to cancel it lol they hate good shows,0.0,0.0,0.5,0.5,0.0
193,193,"@dustvictory @muthuwu @NetflixIndia @Netflix_INSouth Don't you think Karnan had a major ""ott to theatre"" transition kinda fever to it...like back to theatres for a film maari people went. Again no debate on his performance or the film, And lets talk about recent past. He's had JT and Maaran, ott or not, disastrous reception",0.17,0.17,0.0,0.5,0.17
194,194,"@Pagmenzies @sunlorrie Not if @elonmusk, @Twitter, @Google, @YouTube, @Microsoft, @Pinterest, @instagram, @Facebook, @Meta, @Spotify, @netflix, @Rogers, @EdwardSRogers, @Bell, @TELUS, @cogeco &amp; @Quebecor have anything to say about it. @CRTCeng @liberal_party @JustinTrudeau @CdnHeritage @pablorodriguez",0.0,0.0,0.0,0.5,0.5
195,195,"RT @RubinReport: What an insane tweet by Jeff Bezos who owns the propaganda outlet know as Washington Post, as well as Amazon, which sells…",0.0,0.0,0.0,0.0,1.0
196,196,"need netflix 3bln!!
aing gabut!",0.0,0.0,0.0,0.0,0.0
197,197,RT @PopCrave: #Heartstopper becomes one of Netflix’s most critically-acclaimed shows ever with a score of 100% on @RottenTomatoes. https://…,0.5,0.0,0.0,0.0,0.5
198,198,Hey @netflix please make this animated series with @eddiepepitone and I https://t.co/w1nmdLq9aj,0.0,0.0,0.0,1.0,0.0
199,199,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
200,200,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
201,201,"RT @iammoviebuff007: #TheGrayMan - First look of #Dhanush &amp; @ChrisEvans 👌🌟

Film to stream from July 22 on @netflix 

@dhanushkraja 👌🤝 http…",0.0,0.0,0.0,0.0,1.0
202,202,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
203,203,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
204,204,"@Treasure2471 Friend woza shiya phantsi Netflix,do you know this young girlie @WandileFumene  😂😂😂",0.0,0.0,1.0,0.0,0.0
205,205,Omg. Seriously??? Hahahahaha!!!! And Netflix stock prices represent this dumbassedness lol. Fact check folks. Men CANNOT get pregnant. Jeez. https://t.co/HxiQ90OjCi,0.0,1.0,0.0,0.0,0.0
206,206,This looks gorgeous!! You reject contents like this &amp; proceeds to make dumb shit nobody asked like 365 Days Part 2 @netflix @NetflixGeeked ? Seriously? Please invest in brilliant ideas &amp; contents. https://t.co/1tFJE3HSGE,0.0,0.33,0.33,0.22,0.11
207,207,RT @chatterboxnat: Guys they canceled the show. Call out @netflix @strongblacklead for making false promises and giving up on a black super…,0.0,0.33,0.0,0.67,0.0
208,208,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
209,209,RT @Samrasta20: That's how we tame them. Well done Bharat! Hit them where it hurts and you can watch Azadi ki Amrit Kahaniyan on Netflix 😉…,0.25,0.0,0.0,0.25,0.5
210,210,"RT @hazelluvly: Anime lover,Beyonce Rihanna Wizkid Drake and Kanye  fan,Cardi B attitude,I'll pick you up,we Netflix then chill &amp; play Poke…",0.0,0.67,0.0,0.33,0.0
211,211,"While Netflix Goes Broke, Disney Says ""Hold My Beer..."" https://t.co/yBrIPWGaNh",0.0,0.33,0.0,0.0,0.67
212,212,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
213,213,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
214,214,"RT @MUENK4RNX: @ch4rv1nqr * /  mt only 🖤
Netflix or dinner : Netflix 
kiss or hug : kiss and hug
baby or daddy  : daddy and baby 
challenge…",0.0,0.0,0.0,0.0,0.0
215,215,RT @_WorldOfPrabhas: #Radheshyam Hindi from may 3rd -Netflix @NetflixIndia  - #Prabhas https://t.co/sHX8h6k9rI,0.0,1.0,0.0,0.0,0.0
216,216,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
217,217,"John Wayne Gacy Tapes #netflix
No recollection of this atrocity",1.0,0.0,0.0,0.0,0.0
218,218,"RT @GauravS39176939: #TheGrayMan
Is A Very Popular Show a Netflix
Please Like @dhanushkraja 
Now India artist is also covered in Hollywood…",0.0,1.0,0.0,0.0,0.0
219,219,#Heartstopper becomes one of Netflix’s most critically-acclaimed shows ever with a score of 100% on @RottenTomatoes. https://t.co/LCYuZm7fnP,0.5,0.0,0.0,0.0,0.5
220,220,RT @BBCLauraKT: BREAKING: The government have set up a Cost of Living Working Group to give ordinary people handy money saving tips. So far…,0.0,0.5,0.0,0.12,0.38
221,221,I still and forever love this woman no matter what. Inspirational 🤍 https://t.co/KhWm71EO3h,0.0,0.33,0.67,0.0,0.0
222,222,RT @Variety: ‘Heartstopper’ Tops Twitter Chart After Netflix Debut https://t.co/8hZIjI2aCV,0.0,0.0,0.0,0.67,0.33
223,223,RT @KingJosiah54: When LeBron see Kyrie in the Maldives https://t.co/i2UDKqc5IS,0.0,0.0,0.0,0.0,0.0
224,224,"RT @GauravS7707: The first look of #Dhanush in the much-awaited #Netflix film #TheGrayMan, starring Ryan Gosling, Chris Evans, Ana de Armas…",0.0,0.0,0.0,0.0,1.0
225,225,RT @jaymo_ke: With all durexpect let's Netflix and chill.😌,0.0,0.0,0.0,1.0,0.0
226,226,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
227,227,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
228,228,"@aeongiemm Lotta my friends recommended it, it’s cute but very Netflix",0.0,0.0,1.0,0.0,0.0
229,229,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
230,230,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
231,231,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
232,232,"RT @netflix: The @Russo_Brothers created an epic, globe-hopping action-packed cinematic extravaganza coming your way July 22! 

The Gray Ma…",0.0,0.5,0.0,0.0,0.5
233,233,I wish I wish I wish I wish for ‘Something Like Summer’ book to be a netflix series,0.0,0.0,1.0,0.0,0.0
234,234,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
235,235,"RT @TheDiamondNFT: 🎊🎁#NFTGiveaway Supermeta+🎁🎊

• 1x Deadmates #NFT ($250)
• 10x Project J WL

Enter
1⃣Follow @supermetaplus_ &amp; Me 
2⃣RT +…",0.0,0.0,0.0,0.0,0.0
236,236,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
237,237,RT @netflix: This moment of realization in Heartstopper is a crucial reminder that having a few people who love you for who you are is much…,0.0,0.5,0.5,0.0,0.0
238,238,@kaiixlh netflix series :) it's not really my type but seems a cute series,0.0,0.25,0.25,0.25,0.25
239,239,"RT @KollywoodCinima: 1st look of @dhanushkraja from his @netflix film #TheGrayMan 

#Dhanush #KollywoodCinima https://t.co/oF3dlRG0jL",0.0,0.0,0.0,0.0,0.0
240,240,"RT @FreakingRebels: #RadheShyam Hindi Version Full Movie Will Be Available On NetFlix From May 3rd ❤️

#Prabhas #Adipurush https://t.co/lIn…",0.0,1.0,0.0,0.0,0.0
241,241,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
242,242,"@gibsonbiddle @saeedwkhan Re-enforces my view that the market and analyst reaction was very exagerated. Looking forward to seeing more of your thoughts, but  I don’t view Netflix’s long term prospects any differently than a month ago. You might change that view, headline metrics and market reaction won’t.",0.2,0.8,0.0,0.0,0.0
243,243,"i'm watching episode 13 
I knew from the beginning that there was going to be this song but i didn't expect so suddenly!😍😍

unfortunately I couldn't resume the episode because netflix doesn't allow it😮‍💨
#ItaeWonClass #Sweetnight https://t.co/wEvQxYMEvY",0.2,0.2,0.0,0.4,0.2
244,244,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
245,245,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
246,246,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
247,247,"@lollyiess sini kak readyy😸 no vpn yaa

🍥 NETFLIX SHARING 🍥

★  Harian 1P1U
1 hari 2,5k
3 hari 6k
7 hari 1Ok

1 bulan 1p2u 2Ok
1 bulan 1p1u 33k
3 bulan 98k

☑️ full garansi, anti on hold
☑️ legal
☑️ trusted. 76O+ testi cek pinned

wa or dm for order&lt;3 https://t.co/d2He9jOAxT",0.0,1.0,0.0,0.0,0.0
248,248,@melton225 @netflix @Chrishell7 Perv,0.0,0.0,0.0,0.0,0.0
249,249,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
250,250,RT @IGN: Netflix reportedly plans to offer close to 50 games as part of its subscription by the end of the year. https://t.co/mmvdqf39hq ht…,0.0,0.5,0.5,0.0,0.0
251,251,"RT @FreakingRebels: #RadheShyam Hindi Version Full Movie Will Be Available On NetFlix From May 3rd ❤️

#Prabhas #Adipurush https://t.co/lIn…",0.0,1.0,0.0,0.0,0.0
252,252,⁦@netflix⁩ should use the concept of NFT-gated websites. https://t.co/OUyb0FDbKl,0.0,0.0,0.0,0.0,0.0
253,253,@trulyrick @netflix well someone would need to buy them first!!!,0.0,0.5,0.0,0.0,0.5
254,254,RT @elonmusk: @slashdot The woke mind virus is making Netflix unwatchable,0.0,0.0,0.0,0.5,0.5
255,255,RT @BbHaleem: Who wants to watch an anime movie on Netflix with me? 😇 https://t.co/zVY4BvoKkt,0.0,0.0,0.0,0.0,1.0
256,256,"@hodgetwins Cancelled Netflix and signed up for Pureflix. Lol. ""God Is Not Dead"" was a great movie!!",0.0,0.33,0.33,0.0,0.33
257,257,"RT @kwinroselyn: Looking for a boyfriend that loves anime, Pokémon &amp; Netflix👅🍑 https://t.co/8UPeUyqu0n",0.0,0.0,1.0,0.0,0.0
258,258,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
259,259,"Work, flex, save, sleep, eat, Netflix and chill.

Soft life.",0.0,1.0,0.0,0.0,0.0
260,260,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
261,261,"@jowoshitpost :)))

-🍍 Halo, yang minat aplikasi premium, bisa dm aku yaaa!
💯 trusted since 2020
💌 dm / wa on bio for order
tag. jual spotify netflix youtube viu iqiyi wetv disney+ hotstar hbo https://t.co/DRjnPePnB6",0.0,1.0,0.0,0.0,0.0
262,262,RT @BbHaleem: Who wants to watch an anime movie on Netflix with me? 😇 https://t.co/zVY4BvoKkt,0.0,0.0,0.0,0.0,1.0
263,263,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
264,264,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
265,265,FREE THE NETFLIX SEASONS FROM THEIR PRISON PUT THEM ON YOUTUBE FUCK EVERYTHING,0.0,0.0,0.33,0.67,0.0
266,266,i know netflix is punching the air rn bc amazon and jenny have an exclusive deal now,0.0,0.0,0.0,0.0,0.0
267,267,@netflix Release the trailer,0.0,0.0,0.0,0.0,0.0
268,268,RT @heartuebeam: netflix x nctdream trailer 📺 https://t.co/24JNaCK8O8,0.0,0.0,0.0,0.0,0.0
269,269,Netflix is gonna tank does that mean we can finally have the Concepts MST3K song on YouTube again,0.0,1.0,0.0,0.0,0.0
270,270,"RT @OverseasTickets: .@CBI5TheBrain Advance bookings open across the kerala &amp; gcc circuit. Worldwide release on may 1st. 

#Mammootty #Mala…",0.0,1.0,0.0,0.0,0.0
271,271,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
272,272,"@lovingjakee ✨Premium Apps✨

҂ AMAN,LEGAL,TERPERCAYA 100%
҂ GARANSI
҂ Order? DM
҂ WA for fast respon : 
(https://t.co/9loBXqRzwQ)
҂ Testi :
(https://t.co/EueTa0VryJ)

t. jual netflix murah spotify viu we tv
Disney+ iqiyi trusted canva inplan https://t.co/0bvQ0AHx5H",0.0,1.0,0.0,0.0,0.0
